gene_id,C17_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C18_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C19_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C20_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C21_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C22_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C23_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C24_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C25_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C26_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C27_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C28_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C29_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C30_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C31_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C32_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E10_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E11_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E12_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E13_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E14_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E15_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E16_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E1_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E2_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E3_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E4_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E5_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E6_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E7_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E8_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E9_R1_001.fastq.gz.sam.sorted.bam.merge.gtf
SymbC1.scaffold2034.7,16,7,9,25,51,13,34,5,18,24,15,17,8,6,16,28,4,6,13,19,27,49,41,17,19,23,16,9,12,8,32,33
SymbC1.scaffold2034.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2034.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2760.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3749.1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,7
SymbC1.scaffold4.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1.1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12942.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold21473.1,61,71,0,0,91,37,50,10,71,47,70,4,73,33,80,117,20,58,9,31,77,122,76,39,77,29,68,32,39,0,112,48
SymbC1.scaffold5.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5084.1,65,132,50,161,275,117,200,17,120,201,95,8,77,52,109,161,0,41,79,87,56,390,177,32,113,120,156,50,53,151,189,147
SymbC1.scaffold20575.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4078.1,0,4,0,0,8,0,5,0,0,0,17,0,0,0,0,0,0,8,0,0,0,42,0,0,0,0,0,9,0,0,11,19
SymbC1.scaffold6446.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6446.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6446.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3583.4,12,13,9,29,37,19,28,0,12,9,12,0,12,5,20,24,12,6,20,0,42,33,22,15,19,15,18,28,11,25,25,26
SymbC1.scaffold3583.3,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,10,3,0,0,7,0
SymbC1.scaffold3583.2,0,0,4,12,23,19,3,0,11,9,10,0,7,0,7,10,0,0,11,1,4,42,26,2,8,18,10,0,0,13,13,11
SymbC1.scaffold3583.1,27,24,0,42,53,0,27,0,39,62,46,0,18,14,37,39,0,0,11,0,15,137,57,27,20,30,0,13,0,30,88,31
SymbC1.scaffold10753.2,14,26,18,25,74,19,41,0,0,27,16,0,8,19,18,40,12,8,16,23,48,95,15,9,25,17,27,16,0,0,33,37
SymbC1.scaffold2209.15,22,23,33,35,79,62,34,5,15,24,39,14,12,36,24,29,3,8,21,19,62,135,24,8,49,22,55,13,7,22,108,88
SymbC1.scaffold2209.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2209.17,0,15,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,4,0,4,4,0,0,0,0
SymbC1.scaffold2209.16,6,21,9,9,20,0,13,4,8,32,17,0,7,15,7,0,0,4,0,7,20,34,11,0,4,28,22,5,3,8,37,26
SymbC1.scaffold4747.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2209.13,0,0,0,0,19,0,5,0,0,0,0,0,0,0,6,7,0,0,0,0,0,12,0,0,0,4,12,0,0,0,0,0
SymbC1.scaffold2209.12,10,4,5,5,34,15,6,0,15,11,7,0,4,13,16,54,7,0,6,12,17,46,27,18,13,19,11,19,18,2,51,31
SymbC1.scaffold23.290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3114.9,4,2,2,3,2,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,11,12,7,6,6,2,5,2,5,8,4,0
SymbC1.scaffold7854.5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7854.2,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,3,0,0,0,0,6,8,12,0,0,0,0,0,0,15,0
SymbC1.scaffold7854.1,0,0,0,0,0,15,10,0,0,0,0,0,6,0,0,18,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold853.3,34,63,28,63,95,67,68,0,46,86,27,34,25,39,48,73,8,15,20,0,55,159,82,23,71,49,37,11,27,37,109,79
SymbC1.scaffold3114.7,32,46,23,40,103,67,42,0,0,71,24,0,0,10,30,34,8,28,11,18,60,102,30,14,0,29,44,12,15,28,82,34
SymbC1.scaffold853.1,0,0,0,13,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0
SymbC1.scaffold853.7,22,23,23,35,99,26,34,0,34,37,27,9,21,38,23,77,10,35,12,39,32,149,16,14,12,54,27,11,23,27,113,45
SymbC1.scaffold853.6,29,46,22,65,110,40,31,0,27,44,36,19,17,37,28,34,9,17,0,13,43,134,39,29,43,37,62,30,0,24,71,30
SymbC1.scaffold853.5,12,43,7,0,0,9,36,0,17,50,16,0,0,0,21,36,0,31,0,10,26,51,30,0,16,25,0,16,0,18,31,25
SymbC1.scaffold853.4,14,13,9,0,0,9,14,0,4,19,18,0,6,0,17,17,3,9,0,0,16,33,13,0,6,6,23,0,14,2,27,20
SymbC1.scaffold853.9,10,43,49,57,98,37,50,0,24,49,57,0,35,0,28,32,14,18,0,0,68,200,50,39,38,46,90,14,0,10,84,83
SymbC1.scaffold853.8,0,11,11,26,37,0,32,0,21,14,22,0,0,0,11,32,0,0,0,0,0,53,37,8,25,0,13,0,0,20,61,25
SymbC1.scaffold4.1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4476.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5944.1,0,0,0,7,16,0,7,0,19,7,0,0,0,4,0,8,0,0,0,0,16,11,0,0,0,0,4,7,0,0,14,0
SymbC1.scaffold3821.2,0,30,11,55,73,31,62,0,68,68,59,0,24,33,37,0,12,0,0,0,47,129,0,36,0,41,0,7,0,17,116,38
SymbC1.scaffold6338.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2409.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3821.1,0,11,0,0,22,12,10,0,0,14,7,0,9,7,0,14,0,0,0,0,13,32,11,11,15,3,0,0,0,7,0,0
SymbC1.scaffold29732.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4357.3,38,108,45,115,333,82,142,18,94,185,115,18,35,111,100,182,0,22,22,50,121,435,129,80,82,110,70,62,21,69,303,145
SymbC1.scaffold4357.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4357.4,0,9,0,3,16,0,0,0,0,0,0,2,0,3,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,26,0
SymbC1.scaffold4.1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2288.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2288.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2288.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2288.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2288.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2288.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2288.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2288.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold30491.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5352.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold21935.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5352.3,13,33,5,53,97,52,26,17,38,50,40,5,28,25,45,66,12,11,24,28,59,126,49,28,18,20,27,21,7,34,101,41
SymbC1.scaffold5352.2,10,0,6,33,32,20,19,0,16,32,19,20,0,17,23,25,0,10,13,25,0,54,24,18,29,14,37,13,22,10,36,40
SymbC1.scaffold6363.4,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7
SymbC1.scaffold6363.5,0,0,0,13,0,0,0,0,4,0,0,0,0,7,0,11,0,0,0,0,16,12,11,0,8,0,0,0,0,0,16,0
SymbC1.scaffold278.5,12,43,0,15,49,33,0,0,9,27,12,0,8,0,34,22,0,16,0,12,34,61,0,0,18,0,17,0,0,0,36,26
SymbC1.scaffold3674.3,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,7,0,0,0,5,0,12,0
SymbC1.scaffold3674.1,0,12,0,0,40,11,11,0,13,18,0,0,0,0,0,16,0,3,0,0,33,64,24,0,0,0,0,0,0,0,20,0
SymbC1.scaffold3674.4,0,0,0,4,3,3,3,0,4,5,0,0,0,0,3,6,0,0,0,0,2,8,1,0,0,0,4,2,0,0,3,3
SymbC1.scaffold15.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1251.3,27,0,0,24,34,0,21,0,19,0,0,27,0,0,0,0,0,0,0,13,28,49,0,0,0,0,0,26,0,39,0,52
SymbC1.scaffold18789.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold18725.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5408.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5408.1,0,28,16,27,58,14,27,0,0,30,20,7,0,0,18,32,0,0,4,8,27,65,9,3,0,0,0,0,0,0,37,30
SymbC1.scaffold6873.1,10,23,11,27,85,56,36,0,38,28,18,4,16,42,18,26,9,20,0,34,71,99,51,7,64,71,35,18,6,29,102,36
SymbC1.scaffold18102.1,16,37,13,18,62,30,33,0,29,41,24,0,18,21,58,23,12,4,0,9,21,95,24,18,24,23,12,20,12,21,45,46
SymbC1.scaffold1391.10,72,66,0,76,128,46,61,0,41,88,50,5,40,36,30,50,0,15,18,56,77,220,74,11,53,63,120,17,28,46,127,89
SymbC1.scaffold5754.1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
SymbC1.scaffold2195.1,0,0,0,0,27,0,0,0,12,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,4,12,15,0,0,6,0,11
SymbC1.scaffold278.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2195.3,0,26,12,40,94,0,34,0,27,41,0,0,10,0,54,0,0,0,16,19,51,124,41,16,25,17,39,9,0,14,72,36
SymbC1.scaffold849.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2195.4,28,0,10,15,65,29,16,0,0,37,0,0,0,0,27,31,0,0,0,21,12,27,46,0,0,13,16,8,0,21,43,39
SymbC1.scaffold2361.2,8,0,0,8,15,0,16,0,0,0,0,0,4,0,0,0,0,3,0,0,15,4,0,0,0,0,0,4,0,0,0,2
SymbC1.scaffold6270.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6270.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold8705.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold136.11,0,34,0,19,60,25,0,0,11,19,19,0,0,0,25,22,0,0,11,0,28,120,18,0,0,0,0,0,0,0,50,30
SymbC1.scaffold6270.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2361.4,3,3,0,0,14,5,3,0,1,4,2,6,9,2,4,0,0,5,0,6,10,7,1,0,4,2,0,2,0,0,11,13
SymbC1.scaffold2361.5,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,1,3,0,0,0,0,4,0,0,0
SymbC1.scaffold5722.1,38,43,16,72,117,30,59,0,50,98,56,12,10,34,38,64,0,26,0,25,60,101,29,14,38,17,40,35,20,44,164,65
SymbC1.scaffold5722.2,28,36,15,42,164,22,76,0,51,133,0,15,30,42,77,69,0,25,6,23,96,80,52,38,45,50,55,42,20,53,91,90
SymbC1.scaffold5722.3,88,231,74,222,410,136,223,15,122,245,126,42,96,74,114,264,32,102,66,107,186,262,214,92,188,173,136,138,100,96,304,282
SymbC1.scaffold1335.1,0,0,7,16,23,0,0,0,17,0,0,0,0,0,8,34,0,3,0,0,0,73,25,0,0,19,6,13,0,0,55,24
SymbC1.scaffold7.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2716.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5209.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6179.2,147,121,60,159,281,155,236,0,126,155,185,23,70,114,141,314,63,40,60,65,240,626,250,119,189,181,201,90,55,130,350,268
SymbC1.scaffold7.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12885.1,57,92,48,109,184,57,106,12,63,90,49,22,57,54,96,102,29,34,21,54,114,231,143,41,69,101,114,87,36,60,156,150
SymbC1.scaffold3638.7,0,0,0,0,27,0,33,0,0,0,26,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold24.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold27374.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold605.5,0,7,0,0,16,0,0,0,0,15,17,0,0,0,0,5,0,0,0,0,16,19,0,0,0,0,0,0,0,6,31,0
SymbC1.scaffold471.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold24.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1580.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6165.5,11,0,0,4,11,13,8,0,4,0,4,0,7,0,14,10,8,7,0,0,9,20,9,0,4,12,8,0,0,0,18,11
SymbC1.scaffold6165.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6165.7,0,0,0,0,0,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0
SymbC1.scaffold6165.8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6165.9,34,35,10,51,84,27,42,0,19,48,24,14,12,26,13,35,0,0,26,15,23,116,33,7,18,25,34,26,20,0,81,43
SymbC1.scaffold1580.3,34,51,43,78,165,55,68,11,55,85,74,0,59,63,75,146,29,30,31,31,89,312,117,47,80,63,116,34,27,30,180,129
SymbC1.scaffold1037.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1580.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1037.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold376.1,0,0,0,12,20,6,6,0,6,15,9,0,0,0,12,8,0,0,0,0,0,18,20,0,4,0,0,0,6,0,12,12
SymbC1.scaffold351.8,38,35,0,58,164,85,54,0,28,78,24,13,27,20,23,47,16,9,27,32,79,159,64,16,50,40,51,22,31,12,166,35
SymbC1.scaffold351.6,0,11,0,12,14,0,22,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,7,3
SymbC1.scaffold351.7,102,101,56,152,326,174,220,0,78,181,87,40,62,82,96,91,0,59,48,85,187,447,147,65,171,133,147,65,58,85,282,161
SymbC1.scaffold718.1,42,49,32,79,161,47,121,12,44,67,39,31,30,31,62,74,26,47,34,40,130,181,110,20,54,55,52,80,29,57,163,176
SymbC1.scaffold351.5,17,22,4,28,52,54,31,0,22,36,23,0,17,21,31,38,11,0,0,0,33,82,37,0,38,0,32,28,0,13,63,52
SymbC1.scaffold351.3,41,53,16,54,71,29,89,0,61,85,43,0,18,36,41,75,10,9,28,12,72,129,92,11,67,39,23,33,13,20,116,83
SymbC1.scaffold718.5,0,10,4,0,0,0,19,0,22,18,0,0,0,0,8,12,0,0,13,0,0,0,0,8,0,0,0,0,10,9,25,9
SymbC1.scaffold351.1,0,0,10,0,8,0,7,0,0,20,0,0,4,0,0,0,0,0,9,8,18,55,5,0,0,0,14,0,12,0,16,0
SymbC1.scaffold10403.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold10403.1,4,28,7,27,22,0,47,0,43,44,26,11,17,17,39,14,0,0,0,10,25,35,22,0,15,19,27,17,0,7,51,51
SymbC1.scaffold762.1,0,19,0,0,23,0,0,0,0,6,0,0,17,0,0,8,0,0,5,0,16,0,0,0,9,0,0,0,0,0,0,14
SymbC1.scaffold762.2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3024.2,0,0,0,19,17,0,0,0,4,5,0,0,0,0,0,6,0,0,0,5,0,8,0,9,0,9,0,0,0,0,0,3
SymbC1.scaffold25.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold617.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold10420.1,15,21,4,21,34,21,11,5,26,17,10,5,3,14,14,27,4,13,14,11,16,53,16,4,21,23,16,15,14,13,61,22
SymbC1.scaffold542.6,9,0,0,0,0,13,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,17,0,0,0,0,7
SymbC1.scaffold16162.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold35182.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1322.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold9838.1,36,72,27,86,167,38,79,0,70,120,26,30,37,21,56,44,14,44,17,33,86,219,103,0,46,31,48,48,30,28,167,71
SymbC1.scaffold9471.2,0,0,0,0,32,0,0,0,0,21,0,0,0,0,7,6,0,0,0,10,0,11,26,9,0,6,0,0,0,12,0,0
SymbC1.scaffold44.9,50,131,61,106,186,107,114,13,114,161,92,50,63,88,98,227,43,55,82,30,167,255,150,44,131,80,113,72,44,84,254,131
SymbC1.scaffold8604.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold9842.1,0,0,0,6,10,0,0,0,0,6,16,0,0,0,11,8,0,0,0,6,0,11,6,0,4,0,19,0,0,0,22,6
SymbC1.scaffold22.280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold14975.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold22.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2433.10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
SymbC1.scaffold22.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold22.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
