gene_id,C17_R1_001.fastq.gz.sam.sorted.bam.gtf
Pver_gene_g26441,148
Pver_gene_g26440,145
Pver_gene_g26443,50
Pver_gene_g26442,146
Pver_gene_novel_gene_612_5de57afd,181
Pver_gene_g5847,5493
Pver_gene_g5846,425
Pver_gene_g5845,122
Pver_gene_g5844,1872
Pver_gene_g5843,6074
Pver_gene_g5842,62
Pver_gene_g5841,1697
Pver_gene_g5840,21
Pver_gene_g5849,98
Pver_gene_g5848,190
Pver_gene_g7997,89
Pver_gene_g7996,112
Pver_gene_g7995,594
Pver_gene_g7994,779
Pver_gene_g7993,4
Pver_gene_g7992,0
Pver_gene_g7991,620
Pver_gene_g7990,8010
Pver_gene_g7999,25
Pver_gene_g7998,0
Pver_gene_g2312,3479
Pver_gene_g9125,1104
Pver_gene_g9126,0
Pver_gene_g2311,45
Pver_gene_g9120,1143
Pver_gene_g9121,29
Pver_gene_g9122,6418
Pver_gene_g9123,1562
Pver_gene_g2318,16
Pver_gene_g2319,18
Pver_gene_g9128,142
Pver_gene_g9129,5369
Pver_gene_g7904,157
Pver_gene_g24877,0
Pver_gene_g7906,736
Pver_gene_g24875,15
Pver_gene_g7900,1024
Pver_gene_g24873,496
Pver_gene_g7902,113
Pver_gene_g24871,6
Pver_gene_g2367,1910
Pver_gene_g21044,14
Pver_gene_g9198,12
Pver_gene_g21251,0
Pver_gene_g21250,0
Pver_gene_g21253,354
Pver_gene_g21252,1
Pver_gene_g21255,73
Pver_gene_g21254,157
Pver_gene_g21257,0
Pver_gene_g21256,213
Pver_gene_g21259,18
Pver_gene_g21258,13
Pver_gene_g2369,3935
Pver_gene_g2368,2736
Pver_gene_g24155,0
Pver_gene_g24154,0
Pver_gene_g24157,0
Pver_gene_g2863,1117
Pver_gene_g24151,0
Pver_gene_novel_gene_757_5de57afd,13
Pver_gene_g2866,902
Pver_gene_g2867,4994
Pver_gene_g2868,1343
Pver_gene_g2869,1485
Pver_gene_g24159,0
Pver_gene_g24158,0
STRG.1188,28
Pver_gene_g3199,24
Pver_gene_g3198,709
Pver_gene_g6349,597
Pver_gene_g6348,12545
Pver_gene_g4575,1345
Pver_gene_g3193,531
Pver_gene_g3192,719
Pver_gene_g3191,1473
Pver_gene_g3190,1085
Pver_gene_g6341,2596
Pver_gene_g6340,2363
Pver_gene_g3195,112
Pver_gene_g6342,460
Pver_gene_g26262,39
Pver_gene_g26265,21
Pver_gene_g4571,460
Pver_gene_g26267,6
Pver_gene_g4573,0
Pver_gene_g19331,6130
Pver_gene_g19330,123
Pver_gene_g19333,0
Pver_gene_g19332,0
Pver_gene_g19335,0
Pver_gene_g19334,2893
Pver_gene_g19337,0
Pver_gene_g19336,0
Pver_gene_g19339,0
Pver_gene_g19338,43
Pver_gene_g25206,23
Pver_gene_g25207,0
Pver_gene_g25204,0
Pver_gene_g25205,0
Pver_gene_g25202,0
Pver_gene_g25203,0
Pver_gene_g25200,0
Pver_gene_g25201,0
Pver_gene_g25208,0
Pver_gene_g25209,0
Pver_gene_g3739,4550
Pver_gene_g3738,5
Pver_gene_g3737,22
Pver_gene_g3736,0
Pver_gene_g3735,3118
Pver_gene_g3734,94
Pver_gene_g3733,219
STRG.3858,216
Pver_gene_g3731,126
Pver_gene_g3730,2492
Pver_gene_g7415,450
Pver_gene_g7438,1954
Pver_gene_g7439,564
Pver_gene_g7434,53
Pver_gene_g7435,37
Pver_gene_g7436,11
Pver_gene_g7437,57
Pver_gene_g7430,791
Pver_gene_g7431,1314
Pver_gene_g7432,3366
Pver_gene_g7433,38130
Pver_gene_g1779,11
Pver_gene_g1778,10
Pver_gene_g1771,30
Pver_gene_g1770,2345
Pver_gene_g1773,510
Pver_novel_model_719_5de57afd,0
Pver_gene_g1775,0
Pver_gene_g1774,0
Pver_gene_g1777,15
Pver_gene_g1776,1724
Pver_gene_g18008,0
Pver_gene_g18009,0
Pver_gene_split_gene_g1652-g72,2461
Pver_gene_g1719,871
Pver_gene_g18003,3263
STRG.12396,1298
Pver_gene_g4859,6
Pver_gene_g4858,2645
Pver_gene_g4857,942
Pver_gene_g4856,20
Pver_gene_g4855,248
Pver_gene_g4854,1529
Pver_gene_g4853,437
Pver_gene_g4852,4206
Pver_gene_g4851,309
Pver_gene_g4850,192
Pver_gene_g26166,4399
Pver_gene_g26167,1834
Pver_gene_g26164,549
Pver_gene_g26165,1497
Pver_gene_g26162,0
Pver_gene_g26163,18
Pver_gene_g26160,27
Pver_gene_g26161,0
Pver_gene_g26168,2887
Pver_gene_g26169,556
Pver_gene_g5108,5400
Pver_gene_g5109,2149
Pver_gene_g14868,121
Pver_gene_g14869,0
Pver_gene_g5102,105
Pver_gene_g14867,33
Pver_gene_g5100,146
Pver_gene_g14865,9
Pver_gene_g5106,767
Pver_gene_g14863,1269
Pver_gene_g5104,924
Pver_gene_g14861,732
Pver_novel_model_713_5de57afd,0
Pver_gene_g2290,1981
Pver_gene_g20649,0
Pver_gene_g20648,18
Pver_gene_g20641,0
Pver_gene_g20640,1118
Pver_gene_g20643,6165
Pver_gene_g20642,0
Pver_gene_g20645,13
Pver_gene_g20644,88
Pver_gene_g20647,0
Pver_gene_g20646,36
Pver_gene_novel_gene_796_5de57afd,100
Pver_gene_g2459,72
Pver_gene_g2458,118
Pver_gene_g2451,1038
Pver_gene_g2450,0
Pver_gene_g2453,312
Pver_gene_g2452,1603
Pver_gene_g2455,761
Pver_gene_g2454,493
Pver_gene_g2457,748
Pver_gene_g2456,22
Pver_gene_g18813,1099
Pver_gene_g13844,1158
Pver_gene_g13847,2853
Pver_gene_g13846,42
Pver_gene_g18817,377
Pver_gene_g13840,0
Pver_gene_g18815,92
Pver_gene_g13842,660
Pver_gene_g18819,1669
Pver_gene_g18818,0
Pver_gene_g13849,11521
Pver_gene_g13848,401
Pver_gene_g11995,205
Pver_gene_g11994,153
Pver_gene_g11997,84
Pver_gene_g11996,12
Pver_gene_g11991,772
Pver_gene_g11990,1420
Pver_gene_g11993,4842
Pver_gene_g11992,527
Pver_gene_g11999,1749
Pver_gene_g11998,0
Pver_gene_g12716,0
Pver_gene_g12717,115
Pver_gene_g12714,0
Pver_gene_g12715,73
Pver_gene_g12712,27
Pver_gene_g12713,3
Pver_gene_g12710,240
Pver_gene_g12711,199
Pver_gene_g12718,16
Pver_gene_g12719,0
Pver_gene_g16103,1236
Pver_gene_g16102,0
Pver_gene_g16101,2787
Pver_gene_g16100,2924
Pver_gene_g16107,3698
Pver_gene_g16106,157
Pver_gene_g16105,527
Pver_gene_g16104,491
Pver_gene_g229,6065
Pver_gene_g228,3092
Pver_gene_g227,273
Pver_gene_g226,5817
Pver_gene_g225,253
Pver_gene_g224,2616
Pver_gene_g223,3424
Pver_gene_g222,1141
Pver_gene_g221,355
Pver_gene_g220,4775
Pver_gene_g1999,18658
Pver_gene_g10718,0
Pver_gene_g10719,171
Pver_gene_g10714,46
Pver_gene_g10715,26
Pver_gene_g10716,20
Pver_gene_g10717,13
Pver_gene_g10710,9378
Pver_gene_g10711,953
Pver_gene_g10712,2312
Pver_gene_g10713,58
Pver_gene_g14008,1738
Pver_gene_g14009,711
Pver_gene_g14004,4794
Pver_gene_g14005,1317
Pver_gene_g14006,2577
Pver_gene_g14007,2705
Pver_gene_g14000,1906
Pver_gene_g14001,17
Pver_gene_g14002,23949
Pver_gene_g14003,1473
Pver_gene_novel_gene_245_5de57afd,49
STRG.5580,844
Pver_gene_novel_gene_274_5de57afd,6
Pver_gene_g15876,0
Pver_gene_g15877,91
Pver_gene_g15874,529
Pver_gene_g15875,1940
Pver_gene_g15872,7
Pver_gene_g15873,0
Pver_gene_g15870,549
Pver_gene_g15871,112
Pver_gene_g15878,943
Pver_gene_g15879,807
Pver_gene_g24317,0
Pver_gene_g24316,0
Pver_gene_g24315,0
Pver_gene_g24314,71
Pver_gene_g24313,30
Pver_gene_g24312,51
Pver_gene_g24311,0
Pver_gene_g24310,0
Pver_gene_novel_gene_546_5de57afd,2780
Pver_gene_g24319,0
Pver_gene_g24318,16
Pver_gene_g6109,120
Pver_gene_g6108,0
Pver_gene_g6103,819
Pver_gene_g6102,372
Pver_gene_g6101,871
Pver_gene_g6100,35
Pver_gene_g6107,34
Pver_gene_g6106,0
Pver_gene_g6105,107
Pver_gene_novel_gene_373_5de57afd,14
Pver_gene_g8435,7
Pver_gene_g8434,0
Pver_gene_g8437,31
Pver_gene_g8436,106
Pver_gene_g8431,393
Pver_gene_g8430,153
Pver_gene_g8433,19
Pver_gene_g8432,3
Pver_gene_g8439,23
Pver_gene_g8438,0
Pver_gene_g8443_g8444,1221
Pver_gene_g25048,0
Pver_gene_g25049,0
Pver_gene_g26746,157
Pver_gene_g25040,0
Pver_gene_g25041,0
Pver_gene_g25042,0
Pver_gene_g25043,0
Pver_gene_g25044,0
Pver_gene_g25045,0
Pver_gene_g25046,0
Pver_gene_g25047,0
Pver_gene_novel_gene_59_5de57afd,2
Pver_gene_g1577,504
Pver_gene_g1576,1780
Pver_gene_g1575,1949
Pver_gene_g1574,678
Pver_gene_g1573,5110
Pver_gene_g1572,1671
Pver_gene_g1571,58
Pver_gene_g1570,15
Pver_gene_g25596,15
Pver_gene_g25597,121
Pver_gene_g25594,2767
Pver_gene_g25595,340
Pver_gene_g25592,2966
Pver_gene_g25593,1860
Pver_gene_g25590,188
Pver_gene_g25591,5105
Pver_gene_g9744,992
Pver_gene_g9745,856
Pver_gene_g9746,1696
Pver_gene_g9747,546
Pver_gene_g9740,138
Pver_gene_g9741,154
Pver_gene_g9742,94
Pver_gene_g9743,28
Pver_gene_g9748,421
Pver_gene_g9749,0
Pver_gene_g26742,0
STRG.2622,2
Pver_gene_g10468,3
Pver_gene_g10469,10
Pver_gene_g10466,97
Pver_gene_g18618,0
Pver_gene_g22069,10
Pver_gene_g22068,9
Pver_gene_g22067,4
Pver_gene_g22066,0
Pver_gene_g22065,0
Pver_gene_g22064,0
Pver_gene_g22063,3
Pver_gene_g22062,34
Pver_gene_g22061,12
Pver_gene_g22060,556
Pver_gene_g26768,0
Pver_gene_g26769,5
Pver_gene_g6929,7
Pver_gene_g6928,94
Pver_gene_g6925,250
Pver_gene_g6924,5830
Pver_gene_g26762,1605
Pver_gene_g6926,34
Pver_gene_g6921,254
Pver_gene_g6920,230
Pver_gene_g6923,5327
Pver_gene_g26767,126
Pver_gene_g8198,34
Pver_gene_g8199,1065
Pver_gene_g8192,332
Pver_gene_g8193,12
Pver_gene_g8190,897
Pver_gene_g8191,7378
Pver_gene_g8196,240
Pver_gene_g8197,550
Pver_gene_g8194,3686
Pver_gene_g8195,2398
STRG.15303,29
Pver_gene_g6880,112
Pver_gene_g628,85
Pver_gene_g5472,1572
Pver_gene_g5473,433
Pver_gene_g5470,28
Pver_gene_g5471,435
Pver_gene_g5477,161
Pver_gene_g5475,79
Pver_gene_g5478,0
Pver_gene_g5479,0
Pver_gene_g6888,757
Pver_gene_g17128,6
Pver_gene_g17129,1446
Pver_gene_g17122,1879
Pver_gene_g17123,188
Pver_gene_g17120,14552
Pver_gene_g17121,79
Pver_gene_g17126,1462
Pver_gene_g17127,1090
Pver_gene_g17124,220
Pver_gene_g17125,1637
STRG.960,19
Pver_gene_novel_gene_53_5de57afd,246
STRG.16146,2
STRG.3261,7364
Pver_gene_g20331,0
Pver_gene_g20330,0
Pver_gene_g20333,23
Pver_gene_g20332,0
Pver_gene_g20335,0
Pver_gene_g20334,343
Pver_gene_g20337,10
Pver_gene_g20336,830
Pver_gene_g20339,109
Pver_gene_g20338,0
Pver_gene_g6214,988
Pver_gene_g2121,4221
Pver_gene_g2120,14647
Pver_gene_g2123,3173
Pver_gene_g2122,569
Pver_gene_g2125,29588
Pver_gene_g2124,665
Pver_gene_g2127,0
Pver_gene_g2126,0
Pver_gene_g2129,0
Pver_gene_g2128,0
Pver_gene_novel_gene_544_5de57afd,3452
Pver_gene_g16659,660
Pver_gene_g16658,376
Pver_gene_g11609,925
Pver_gene_g11608,1505
Pver_gene_g11605,0
Pver_gene_g16652,0
Pver_gene_g11607,1238
Pver_gene_g16650,3599
Pver_gene_g16657,103
Pver_gene_g11600,0
Pver_gene_g16655,0
Pver_gene_novel_gene_702_5de57afd,15
Pver_gene_g24050,0
Pver_gene_g24051,0
Pver_gene_g16383,2430
Pver_gene_g16382,46
Pver_gene_g24054,0
Pver_gene_g24055,0
Pver_gene_g16387,43
Pver_gene_g24057,0
Pver_gene_g24058,0
Pver_gene_g16388,637
Pver_gene_g20168,0
STRG.19746,368
Pver_gene_g25905,0
Pver_gene_g25904,3149
Pver_gene_g25907,3311
Pver_gene_g25906,0
Pver_gene_g25901,12
Pver_gene_g25900,0
Pver_gene_g25903,0
Pver_gene_g25902,0
Pver_gene_g25909,3995
Pver_gene_g25908,9436
Pver_gene_g18761,152
Pver_gene_g18760,176
Pver_gene_g18763,550
Pver_gene_g18762,68
Pver_gene_g18765,451
Pver_gene_g18764,217
Pver_gene_g18767,363
Pver_gene_g10559,2437
Pver_gene_g18769,1
Pver_gene_g10557,1223
Pver_gene_g10554,615
Pver_gene_g10555,3215
Pver_gene_g10552,2756
Pver_gene_g10553,10
Pver_gene_g10550,1528
Pver_gene_g10551,47
Pver_gene_novel_gene_189_5de57afd,619
Pver_gene_g18497,341
Pver_gene_g18496,161
Pver_gene_g18495,1141
Pver_gene_g18494,648
Pver_gene_g18493,32
Pver_gene_g18492,722
Pver_gene_g18491,7218
Pver_gene_g18490,0
Pver_gene_novel_gene_659_5de57afd,53
Pver_gene_g18499,981
Pver_gene_g18498,6669
STRG.9632,0
Pver_gene_g26506,0
Pver_gene_g4468,3040
Pver_gene_g4469,0
Pver_gene_g4462,73
Pver_gene_g4463,7940
Pver_gene_g4460,147
Pver_gene_g4461,426
Pver_gene_g4466,0
Pver_gene_g4467,0
Pver_gene_g4464,359
Pver_gene_g4465,27203
Pver_gene_novel_gene_82_5de57afd,4
Pver_gene_g13144,0
Pver_gene_g13145,1302
Pver_gene_g13146,228
Pver_gene_g13147,1331
Pver_gene_g13140,0
Pver_gene_g13141,0
Pver_gene_g13142,0
Pver_gene_g13143,0
Pver_gene_g13148,80061
Pver_gene_g13149,1162
Pver_gene_g21813,305
Pver_gene_g21812,0
Pver_gene_g21811,3
Pver_gene_g21810,62
Pver_gene_g21817,0
Pver_gene_g21816,4
Pver_gene_g21815,34
Pver_gene_g21814,8
Pver_gene_g21819,0
Pver_gene_g21818,0
Pver_gene_g20166,222
Pver_gene_g23529,3030
Pver_gene_g23528,73
Pver_gene_g5987,0
Pver_gene_g23521,11
Pver_gene_g23520,147
Pver_gene_g23523,0
Pver_gene_g23522,0
Pver_gene_g23525,0
Pver_gene_g23524,0
Pver_gene_g23527,174
Pver_gene_g23526,0
Pver_gene_g5739,59
Pver_gene_g5738,598
Pver_gene_g5731,612
Pver_gene_g5730,2775
Pver_gene_g5733,1451
Pver_gene_g5732,1623
Pver_gene_g5735,7882
Pver_gene_g5734,2230
Pver_gene_g5737,248
Pver_gene_g5736,1394
Pver_gene_novel_gene_520_5de57afd,137
Pver_gene_g13658,1467
Pver_gene_g18687,69
Pver_gene_g1333,12453
STRG.10804,0
Pver_gene_g1337,1265
Pver_gene_g15256,1093
Pver_gene_g15257,310
Pver_gene_g15254,2247
Pver_gene_g15255,394
Pver_gene_g15252,66
Pver_gene_g15253,1064
Pver_gene_g15250,38
Pver_gene_g13651,108
Pver_gene_g15258,0
Pver_gene_g15259,0
Pver_gene_g18688,0
Pver_gene_g13657,267
Pver_gene_g15888,170
Pver_gene_g17544,1150
Pver_gene_novel_gene_167_5de57afd,39
Pver_gene_g582,1284
Pver_gene_g583,40
Pver_gene_g580,15308
Pver_gene_g581,71
Pver_gene_g586,314
Pver_gene_g587,311
Pver_gene_g584,0
Pver_gene_g585,0
Pver_gene_g588,330
Pver_gene_g589,557
STRG.17789,0
STRG.1332,178
Pver_gene_novel_gene_265_5de57afd,1622
Pver_gene_g18358,0
Pver_gene_g15554,27
Pver_gene_g18354,0
Pver_gene_novel_gene_176_5de57afd,9
Pver_gene_g15558,529
Pver_gene_g24292,0
Pver_gene_g24293,0
Pver_gene_g24290,0
Pver_gene_g24291,0
Pver_gene_g24296,0
Pver_gene_g24297,0
Pver_gene_g24294,197
Pver_gene_g24295,0
Pver_gene_g24298,0
Pver_gene_g24299,0
Pver_gene_g3548,1106
Pver_gene_g3549,8
Pver_gene_g6718,1691
Pver_gene_g6719,4547
Pver_gene_g6712,24
Pver_gene_g3541,4366
Pver_gene_g6710,11027
Pver_gene_g6711,1566
Pver_gene_g6716,785
Pver_gene_g3545,324
Pver_gene_g6714,11
Pver_gene_g3547,671
Pver_gene_g7049,1320
Pver_gene_g16260_g16261,18
Pver_gene_g7041,68
Pver_gene_g7040,189
Pver_gene_g7043,864
Pver_gene_g7042,1289
Pver_gene_g7045,1750
Pver_gene_g7044,2155
Pver_gene_g7047,1198
Pver_gene_g7046,1501
Pver_gene_g22928,22
Pver_gene_g22929,17
Pver_gene_g22926,0
Pver_gene_g22927,1391
Pver_gene_g22924,101
Pver_gene_g22925,0
Pver_gene_g22922,768
Pver_gene_g22923,420
Pver_gene_g22920,0
Pver_gene_g22921,32
Pver_gene_g1942,1085
Pver_gene_g1943,182
Pver_gene_g1940,438
Pver_gene_g1941,757
Pver_gene_g1946,1780
Pver_gene_g1947,3775
Pver_gene_g1944,646
STRG.10257,0
Pver_gene_g1948,17
Pver_gene_g1949,3030
Pver_gene_novel_gene_311_5de57afd,159
STRG.5005,353
STRG.3404,0
STRG.3405,6
Pver_gene_g25659,103
Pver_gene_g25658,844
Pver_gene_g25651,0
Pver_gene_g25650,454
Pver_gene_g25653,0
Pver_gene_g25652,0
Pver_gene_g25655,74
Pver_gene_g25654,0
Pver_gene_g25657,553
Pver_gene_g25656,7
Pver_gene_g9533,767
Pver_gene_g9532,0
Pver_gene_g9531,3035
Pver_gene_g9530,54
Pver_gene_g9537,315
Pver_gene_g9536,718
Pver_gene_g9535,1600
Pver_gene_g9534,1688
Pver_gene_g9539,1308
Pver_gene_g9538,2453
Pver_gene_novel_gene_233_5de57afd,437
Pver_gene_novel_gene_409_5de57afd,52
STRG.11127,2
STRG.11126,167
Pver_gene_g16879,36
Pver_gene_g16878,0
Pver_gene_g16873,4852
Pver_gene_g16872,1183
Pver_gene_g16871,536
Pver_gene_g16870,19
Pver_gene_g16877,225
Pver_gene_g16876,513
Pver_gene_g16875,238
Pver_gene_g16874,529
Pver_gene_g1050,3597
Pver_gene_g1051,1464
Pver_gene_g1052,941
Pver_gene_g1053,186
Pver_gene_g1054,0
Pver_gene_g1055,19
Pver_gene_g1056,871
Pver_gene_g1057,19
Pver_gene_g1058,3728
Pver_gene_g1059,1583
Pver_gene_g4668,18
Pver_gene_g4669,0
Pver_gene_g4660,149
Pver_gene_g4661,0
Pver_gene_g4662,0
Pver_gene_g4663,234
Pver_gene_g4664,0
Pver_gene_g4665,0
Pver_gene_g4666,0
Pver_gene_g4667,0
Pver_gene_g26359,3145
Pver_gene_g26358,1609
Pver_gene_g26355,784
Pver_gene_g26354,0
Pver_gene_g26357,3184
Pver_gene_g26356,1990
Pver_gene_g26351,86
Pver_gene_g26350,17
Pver_gene_g26353,1468
Pver_gene_g26352,0
Pver_gene_g2622,29
Pver_gene_g2623,2139
Pver_gene_g2620,6
Pver_gene_g2621,459
Pver_gene_g2626,262
Pver_gene_g2627,0
Pver_gene_g2624,4457
Pver_gene_g2625,1288
Pver_gene_g2628,3651
Pver_gene_g2629,254
Pver_gene_g23729,0
Pver_gene_g23728,0
Pver_gene_g23723,7
Pver_gene_g23722,0
Pver_gene_g23721,0
Pver_gene_g23720,581
Pver_gene_g23727,0
Pver_gene_g23726,0
Pver_gene_g23725,0
Pver_gene_g23724,0
Pver_gene_novel_gene_269_5de57afd,24
Pver_gene_g5537,484
Pver_gene_g5536,640
Pver_gene_g5535,28
Pver_gene_g5534,283
Pver_gene_g5533,332
Pver_gene_g5532,0
Pver_gene_g5531,0
Pver_gene_g5530,2107
Pver_gene_g6812,835
Pver_gene_g5539,196
Pver_gene_g5538,4258
Pver_gene_g2086,0
Pver_gene_g2087,82
Pver_gene_g2084,7582
Pver_gene_g2085,0
Pver_gene_g2082,3809
Pver_gene_g2083,1957
Pver_gene_g2080,23
Pver_gene_g2088,52
Pver_gene_g2089,122
Pver_gene_g23891,0
Pver_gene_g23890,279
Pver_gene_g23893,0
Pver_gene_g23892,0
Pver_gene_g23895,107
Pver_gene_g23894,200
Pver_gene_g23897,0
Pver_gene_g23896,109
Pver_gene_g23899,0
Pver_gene_g23898,0
Pver_gene_g3971,3600
Pver_gene_g3970,3973
Pver_gene_g3973,1977
Pver_gene_g3972,1317
Pver_gene_g3975,288
Pver_gene_g3974,12
Pver_gene_g3977,2803
Pver_gene_g3976,609
Pver_gene_g3979,1150
Pver_gene_g3978,1210
Pver_gene_g17085,66
Pver_gene_g17084,70
Pver_gene_g17087,25
Pver_gene_g17086,260
Pver_gene_g17081,50
Pver_gene_g17080,286
Pver_gene_g17083,160
Pver_gene_g17082,473
Pver_gene_g17089,28
Pver_gene_g17088,0
Pver_gene_novel_gene_624_5de57afd,0
Pver_gene_g22900,99
Pver_gene_g8603,0
Pver_gene_g8600,0
STRG.1476,985
Pver_gene_g21761,21
Pver_gene_g21760,0
Pver_gene_g21763,0
Pver_gene_g8601,0
Pver_gene_g21765,32
Pver_gene_g21764,0
Pver_gene_g21767,1
Pver_gene_g21766,3
Pver_gene_g21769,295
Pver_gene_g22904,1225
Pver_gene_g22905,63
Pver_gene_g12569,622
Pver_gene_g12568,3113
Pver_gene_g12565,892
Pver_gene_g12564,30
Pver_gene_g12567,48
Pver_gene_g22907,4444
Pver_gene_g12561,7
Pver_gene_g12560,8925
Pver_gene_g12563,1299
Pver_gene_g12562,2722
Pver_gene_novel_gene_454_5de57afd,41066
Pver_gene_g21497,0
Pver_gene_g21496,58
Pver_gene_g21495,0
Pver_gene_g21494,0
Pver_gene_g21493,0
Pver_gene_g21492,0
Pver_gene_g21491,3
Pver_gene_g21490,0
Pver_gene_g21499,10
Pver_gene_g21498,17
Pver_gene_novel_gene_202_5de57afd,131
Pver_gene_g3029,0
Pver_gene_g3028,2769
Pver_gene_g3027,750
Pver_gene_g3026,733
Pver_gene_g3025,1034
Pver_gene_g3024,4143
Pver_gene_g3023,6699
Pver_gene_g3022,154
Pver_gene_g3021,0
Pver_gene_g3020,143
Pver_gene_g16028,1480
Pver_gene_g16029,3540
Pver_gene_g11038,33
Pver_gene_g11039,93
Pver_gene_g11036,1384
Pver_gene_g16025,363
Pver_gene_g11034,7
Pver_gene_g16027,108
Pver_gene_g11032,430
Pver_gene_g16021,2230
Pver_gene_g11030,1133
Pver_gene_g16023,531
Pver_gene_g21142,0
Pver_gene_g13764,2139
Pver_gene_g13765,33
Pver_gene_g18510,0
Pver_gene_g18511,0
Pver_gene_g13760,1833
Pver_gene_g18517,361
Pver_gene_g13762,5
Pver_gene_g13763,343
Pver_gene_g18518,18
Pver_gene_g18519,1311
Pver_gene_g13768,27
Pver_gene_g13769,0
Pver_gene_g16381,0
Pver_gene_g19010,36
Pver_gene_g15649,0
Pver_gene_g15648,121
Pver_gene_g248,87
Pver_gene_g15645,913
Pver_gene_g15644,1885
Pver_gene_g15647,0
Pver_gene_g15646,71
Pver_gene_g15641,1322
Pver_gene_g14020,74
Pver_gene_g15643,540
Pver_gene_g15642,6412
Pver_gene_g14021,0
Pver_gene_g14026,0
Pver_gene_g14027,39
Pver_gene_novel_gene_7_5de57afd,112
Pver_gene_g14024,2246
Pver_gene_g14025,136
Pver_gene_g19018,15
Pver_gene_g19019,2403
Pver_gene_g14028,91
Pver_gene_g17863,528
Pver_gene_g17862,1573
Pver_gene_g17861,3141
Pver_gene_g17860,1219
Pver_gene_g17867,72
Pver_gene_g17866,18
Pver_gene_g17865,3483
Pver_gene_g17864,2930
Pver_gene_g17869,243
Pver_gene_g17868,555
Pver_gene_g8316,5953
Pver_gene_g5541,3119
Pver_gene_g5546,0
Pver_gene_g5547,361
Pver_gene_g10075,0
Pver_gene_g10074,610
Pver_gene_g10077,0
Pver_gene_g10076,0
Pver_gene_g10071,269
Pver_gene_g10070,23
Pver_gene_g10073,4360
Pver_gene_g10072,0
Pver_gene_g8313,170
Pver_gene_g10079,24
Pver_gene_g10078,0
Pver_novel_model_17_5de57afd,0
Pver_gene_g14518,0
Pver_gene_g14519,0
Pver_gene_g14516,0
Pver_gene_g14517,0
Pver_gene_g14514,5458
Pver_gene_g14515,0
Pver_gene_g14512,167
Pver_gene_g14513,11426
Pver_gene_g14510,36
Pver_gene_g14511,554
Pver_gene_g4349,568
Pver_gene_g4348,542
Pver_gene_g4347,1225
Pver_gene_g4346,71
Pver_gene_g4345,0
Pver_gene_g4344,0
Pver_gene_g4343,0
Pver_gene_g4342,0
Pver_gene_g4341,0
Pver_gene_g4340,496
Pver_gene_g11858,43
Pver_gene_g11859,1746
Pver_gene_g11854,206
Pver_gene_g11855,145
Pver_gene_g11856,47
Pver_gene_g11857,13
Pver_gene_g11850,411
Pver_gene_g11851,157
Pver_gene_g11852,16379
Pver_gene_g11853,42449
Pver_gene_novel_gene_746_5de57afd,299
Pver_gene_g12006,358
Pver_gene_g12007,288
Pver_gene_g12004,11961
Pver_gene_g12005,185
Pver_gene_g12002,436
Pver_gene_g12003,2291
Pver_gene_g12000,2676
Pver_gene_g12001,3488
Pver_gene_g12008,217
STRG.4699,48
STRG.8447,2
Pver_gene_g939,540
Pver_gene_g938,3389
Pver_gene_g937,518
Pver_gene_g936,879
Pver_gene_g935,409
Pver_gene_g934,1104
Pver_gene_g933,807
Pver_gene_g932,3661
Pver_gene_g931,617
Pver_gene_g930,25
STRG.2349,2
Pver_gene_g16891,1679
Pver_gene_g8831,0
Pver_gene_g8830,0
Pver_gene_g8833,12583
Pver_gene_g8832,434
Pver_gene_g8835,1188
Pver_gene_g8834,2858
Pver_gene_g8837,99
Pver_gene_g8836,10
Pver_gene_g8839,16
Pver_gene_g8838,435
Pver_gene_novel_gene_471_5de57afd,6945
Pver_gene_g2011,644
Pver_gene_g2010,40
Pver_gene_g2013,200
Pver_gene_g2012,376
Pver_gene_g2015,0
Pver_gene_g2014,6211
Pver_gene_g2017,5848
Pver_gene_g6699,1200
Pver_gene_g6698,1786
Pver_gene_g6697,22
Pver_gene_g6696,106
Pver_gene_g6695,557
Pver_gene_g6694,5862
Pver_gene_g6693,6964
Pver_gene_g6692,1758
Pver_gene_g6691,562
Pver_gene_g6690,152
Pver_gene_g17791,0
STRG.13428,7
STRG.13422,183
STRG.13420,0
Pver_gene_g9878,3035
Pver_gene_g9879,1444
Pver_gene_g9872,817
Pver_gene_g9873,27
Pver_gene_g9870,1344
Pver_gene_g9871,373
Pver_gene_g9876,307
Pver_gene_g9877,4336
Pver_gene_g9874,482
Pver_gene_g9875,3401
Pver_gene_g6529,238
Pver_gene_g6528,62
Pver_gene_novel_gene_487_5de57afd,259
Pver_gene_g6521,1508
Pver_gene_g4602,514
Pver_gene_g6523,92
Pver_gene_g6522,26
Pver_gene_g6525,213
Pver_gene_g6524,848
Pver_gene_g6527,36
Pver_gene_g6526,85
Pver_gene_g25288,0
Pver_gene_g25289,0
Pver_gene_g25286,9
Pver_gene_g25287,0
Pver_gene_g25284,0
Pver_gene_g25285,0
Pver_gene_g25282,0
Pver_gene_g25283,0
Pver_gene_g25280,0
Pver_gene_g25281,0
Pver_gene_g24483,0
Pver_gene_g24482,115
Pver_gene_g24481,0
Pver_gene_g24480,0
Pver_gene_g24487,4
Pver_gene_g24486,221
Pver_gene_g24485,0
Pver_gene_g24484,0
Pver_gene_g24489,0
Pver_gene_g24488,0
Pver_gene_g22889,1074
